time	V(clk)	V(d)	V(n2)	V(n4)
0.000000000000000e+000	0.000000e+000	0.000000e+000	4.809776e-001	8.262109e-008
9.765624960978488e-015	1.074219e-003	1.074219e-003	4.810514e-001	1.189565e-004
1.953124992195698e-014	2.148438e-003	2.148438e-003	4.811197e-001	2.328763e-004
3.906249984391395e-014	4.296875e-003	4.296875e-003	4.812498e-001	4.532067e-004
7.812499968782791e-014	8.593750e-003	8.593750e-003	4.815085e-001	8.818409e-004
1.562499993756558e-013	1.718750e-002	1.718750e-002	4.820235e-001	1.694515e-003
3.124999987513116e-013	3.437500e-002	3.437500e-002	4.830449e-001	3.161988e-003
6.249999975026233e-013	6.875000e-002	6.875000e-002	4.850596e-001	5.593124e-003
1.249999995005247e-012	1.375000e-001	1.375000e-001	4.890101e-001	9.105339e-003
2.499999990010493e-012	2.750000e-001	2.750000e-001	4.967097e-001	1.339504e-002
4.999999980020986e-012	5.500000e-001	5.500000e-001	5.029950e-001	1.447332e-002
9.999999999999999e-012	1.100000e+000	1.100000e+000	4.889758e-001	2.361769e-003
1.049999999800210e-011	1.100000e+000	1.100000e+000	4.766084e-001	-3.734291e-003
1.149999999400630e-011	1.100000e+000	1.100000e+000	4.491978e-001	-1.364494e-002
1.349999998601469e-011	1.100000e+000	1.100000e+000	3.870567e-001	-2.525856e-002
1.749999997003148e-011	1.100000e+000	1.100000e+000	2.653883e-001	-3.190018e-002
2.157110054319248e-011	1.100000e+000	1.100000e+000	1.770759e-001	-2.654790e-002
2.971330168951448e-011	1.100000e+000	1.100000e+000	9.170399e-002	-1.020967e-002
4.599770398215849e-011	1.100000e+000	1.100000e+000	2.774942e-002	3.966098e-003
6.237001751747470e-011	1.100000e+000	1.100000e+000	8.953528e-003	4.556958e-003
9.511464458810713e-011	1.100000e+000	1.100000e+000	2.715047e-003	1.103556e-003
1.491537602294278e-010	1.100000e+000	1.100000e+000	5.074811e-004	7.271054e-005
2.251224098911628e-010	1.100000e+000	1.100000e+000	1.835474e-004	1.909647e-005
3.634616178922573e-010	1.100000e+000	1.100000e+000	1.283280e-004	9.338227e-006
6.401400338944465e-010	1.100000e+000	1.100000e+000	6.164100e-005	2.407276e-006
1.193496865898825e-009	1.100000e+000	1.100000e+000	3.416257e-005	2.328261e-006
2.170059365898825e-009	1.100000e+000	1.100000e+000	1.668674e-005	1.535245e-006
3.146621865898824e-009	1.100000e+000	1.100000e+000	1.081623e-005	1.398226e-006
4.123184365898824e-009	1.100000e+000	1.100000e+000	7.988387e-005	3.378986e-005
4.133184365898824e-009	1.100000e+000	1.100000e+000	5.673686e-005	2.075337e-005
4.153184365898823e-009	1.100000e+000	1.100000e+000	9.448257e-006	-2.723826e-006
4.193184365898822e-009	1.100000e+000	1.100000e+000	9.353867e-006	2.660213e-006
4.273184365898821e-009	1.100000e+000	1.100000e+000	7.445380e-006	8.038139e-007
4.433184365898817e-009	1.100000e+000	1.100000e+000	7.727544e-006	1.444268e-006
4.690000000000008e-009	1.100000e+000	1.100000e+000	1.037105e-005	4.943142e-006
4.720000000000007e-009	1.100000e+000	1.100000e+000	7.424700e-006	8.659562e-007
4.760000000000006e-009	1.100000e+000	1.100000e+000	7.047830e-006	1.402822e-006
4.840000000000004e-009	1.100000e+000	1.100000e+000	6.662101e-006	1.548333e-006
4.870000000000003e-009	1.100000e+000	1.100000e+000	7.262339e-006	1.213703e-006
4.970000000000001e-009	1.100000e+000	1.100000e+000	8.059539e-006	1.286195e-006
4.990000000000000e-009	1.100000e+000	1.100000e+000	7.283457e-006	1.237198e-006
5.000000000000000e-009	1.100000e+000	1.100000e+000	7.707527e-006	1.269639e-006
5.010000000000000e-009	1.100000e+000	1.100000e+000	1.097330e-005	1.710114e-006
5.011000000000000e-009	9.900000e-001	1.100000e+000	-6.914145e-003	-3.875464e-003
5.013000000000000e-009	7.700000e-001	1.100000e+000	-2.080099e-002	-9.259410e-003
5.016000000000000e-009	4.400000e-001	1.100000e+000	-4.125877e-002	-1.170859e-002
5.020000000000000e-009	0.000000e+000	1.100000e+000	-6.840221e-002	-8.882455e-003
5.020400000000001e-009	0.000000e+000	1.100000e+000	-6.879437e-002	-5.437644e-003
5.021200000000001e-009	0.000000e+000	1.100000e+000	-6.920028e-002	-1.185263e-004
5.022800000000001e-009	0.000000e+000	1.100000e+000	-6.918097e-002	5.550583e-003
5.026000000000000e-009	0.000000e+000	1.100000e+000	-6.727354e-002	8.001911e-003
5.032399999999999e-009	0.000000e+000	1.100000e+000	-5.712083e-002	5.230802e-003
5.045199999999998e-009	0.000000e+000	1.100000e+000	-2.503930e-002	1.354877e-003
5.069610795303911e-009	0.000000e+000	1.100000e+000	4.530802e-002	6.107096e-004
5.101082471819143e-009	0.000000e+000	1.100000e+000	1.486187e-001	8.476981e-004
5.164025824849608e-009	0.000000e+000	1.100000e+000	3.928156e-001	1.429542e-003
5.174821373240563e-009	0.000000e+000	1.100000e+000	4.430323e-001	1.320883e-003
5.196412470022472e-009	0.000000e+000	1.100000e+000	5.434299e-001	5.553325e-004
5.239594663586292e-009	0.000000e+000	1.100000e+000	7.247170e-001	-7.828703e-005
5.277738289564758e-009	0.000000e+000	1.100000e+000	8.895581e-001	4.280983e-005
5.322209873587656e-009	0.000000e+000	1.100000e+000	1.031760e+000	-1.473155e-004
5.377432058147850e-009	0.000000e+000	1.100000e+000	1.094341e+000	-2.037668e-004
5.431551448093580e-009	0.000000e+000	1.100000e+000	1.100631e+000	-2.573449e-006
5.491429086390404e-009	0.000000e+000	1.100000e+000	1.099992e+000	1.209207e-006
5.611184362984050e-009	0.000000e+000	1.100000e+000	1.099979e+000	7.416064e-007
5.787440633518200e-009	0.000000e+000	1.100000e+000	1.100012e+000	-5.858412e-007
6.098298228558540e-009	0.000000e+000	1.100000e+000	1.099990e+000	4.449483e-007
6.646781667469875e-009	0.000000e+000	1.100000e+000	1.100001e+000	-9.345296e-008
7.540890634038710e-009	0.000000e+000	1.100000e+000	1.099997e+000	1.078560e-007
8.517453134038711e-009	0.000000e+000	1.100000e+000	1.099993e+000	2.979133e-007
9.023437500000000e-009	0.000000e+000	1.100000e+000	1.100214e+000	-9.023349e-006
9.033437499999999e-009	0.000000e+000	1.100000e+000	1.100152e+000	-6.799293e-006
9.053437499999999e-009	0.000000e+000	1.100000e+000	1.100011e+000	-1.071555e-006
9.093437499999998e-009	0.000000e+000	1.100000e+000	1.099995e+000	3.743891e-007
9.153911563549840e-009	0.000000e+000	1.100000e+000	1.099999e+000	-4.181917e-008
9.274859690649523e-009	0.000000e+000	1.100000e+000	1.099999e+000	1.445211e-007
9.516755944848889e-009	0.000000e+000	1.100000e+000	1.100000e+000	3.858768e-007
9.563330567246626e-009	0.000000e+000	1.100000e+000	1.100000e+000	2.628076e-007
9.656479812042100e-009	0.000000e+000	1.100000e+000	1.099999e+000	7.283004e-010
9.813701510409052e-009	0.000000e+000	1.100000e+000	1.100002e+000	-1.870155e-006
9.823701510409052e-009	0.000000e+000	1.100000e+000	1.100006e+000	-8.720969e-007
9.843701510409052e-009	0.000000e+000	1.100000e+000	1.100008e+000	6.959854e-007
9.883701510409051e-009	0.000000e+000	1.100000e+000	1.100000e+000	1.827811e-007
9.920000000000002e-009	0.000000e+000	1.100000e+000	1.099990e+000	-2.859604e-006
9.927403020818097e-009	0.000000e+000	1.100000e+000	1.099997e+000	-1.808179e-006
9.942209062454288e-009	0.000000e+000	1.100000e+000	1.100009e+000	9.622294e-007
9.971821145726669e-009	0.000000e+000	1.100000e+000	1.100009e+000	1.744248e-006
9.981821145726669e-009	0.000000e+000	1.100000e+000	1.100001e+000	-9.086946e-008
9.990000000000001e-009	0.000000e+000	1.100000e+000	1.100000e+000	-4.786402e-007
1.000000000000000e-008	0.000000e+000	1.100000e+000	1.099949e+000	-1.420490e-005
1.000100000000000e-008	1.100000e-001	1.100000e+000	1.102870e+000	5.510938e-003
1.000300000000000e-008	3.300000e-001	1.100000e+000	1.108156e+000	1.203563e-002
1.000600000000000e-008	6.600000e-001	1.100000e+000	1.114834e+000	1.029740e-002
1.001000000000000e-008	1.100000e+000	1.100000e+000	1.122196e+000	-6.746218e-003
1.001040000000000e-008	1.100000e+000	1.100000e+000	1.121169e+000	-1.318432e-002
1.001120000000000e-008	1.100000e+000	1.100000e+000	1.119157e+000	-2.433575e-002
1.001280000000000e-008	1.100000e+000	1.100000e+000	1.115519e+000	-4.083606e-002
1.001600000000000e-008	1.100000e+000	1.100000e+000	1.109658e+000	-6.255419e-002
1.002240000000000e-008	1.100000e+000	1.100000e+000	1.100835e+000	-8.496977e-002
1.003520000000000e-008	1.100000e+000	1.100000e+000	1.089818e+000	1.111170e-002
1.006080000000000e-008	1.100000e+000	1.100000e+000	1.083259e+000	4.856293e-001
1.009430875056110e-008	1.100000e+000	1.100000e+000	1.087756e+000	9.577363e-001
1.013073932960088e-008	1.100000e+000	1.100000e+000	1.094518e+000	1.100038e+000
1.018195150821729e-008	1.100000e+000	1.100000e+000	1.098961e+000	1.100037e+000
1.022935706498498e-008	1.100000e+000	1.100000e+000	1.099874e+000	1.100120e+000
1.032416817852034e-008	1.100000e+000	1.100000e+000	1.099974e+000	1.099964e+000
1.051379040559108e-008	1.100000e+000	1.100000e+000	1.100004e+000	1.100033e+000
1.080620814063477e-008	1.100000e+000	1.100000e+000	1.099994e+000	1.099998e+000
1.139104361072216e-008	1.100000e+000	1.100000e+000	1.100000e+000	1.100021e+000
1.236760611072216e-008	1.100000e+000	1.100000e+000	1.099998e+000	1.100014e+000
1.334416861072216e-008	1.100000e+000	1.100000e+000	1.099998e+000	1.100010e+000
1.403343750000000e-008	1.100000e+000	1.100000e+000	1.100179e+000	1.100812e+000
1.404343750000000e-008	1.100000e+000	1.100000e+000	1.100105e+000	1.100447e+000
1.406343750000001e-008	1.100000e+000	1.100000e+000	1.099977e+000	1.099836e+000
1.410343750000002e-008	1.100000e+000	1.100000e+000	1.100013e+000	1.100064e+000
1.418343750000005e-008	1.100000e+000	1.100000e+000	1.099994e+000	1.099973e+000
1.434343750000010e-008	1.100000e+000	1.100000e+000	1.100001e+000	1.100014e+000
1.466343750000019e-008	1.100000e+000	1.100000e+000	1.100052e+000	1.100300e+000
1.467343750000020e-008	1.100000e+000	1.100000e+000	1.100031e+000	1.100173e+000
1.469343750000020e-008	1.100000e+000	1.100000e+000	1.099991e+000	1.099946e+000
1.473343750000021e-008	1.100000e+000	1.100000e+000	1.100002e+000	1.100019e+000
1.484999999999995e-008	1.100000e+000	1.100000e+000	1.100001e+000	1.100017e+000
1.492312499999938e-008	1.100000e+000	1.100000e+000	1.100007e+000	1.100064e+000
1.493312499999939e-008	1.100000e+000	1.100000e+000	1.100005e+000	1.100042e+000
1.495312499999939e-008	1.100000e+000	1.100000e+000	1.099999e+000	1.099999e+000
1.496999999999999e-008	1.100000e+000	1.100000e+000	1.099999e+000	1.099985e+000
1.497624999999881e-008	1.100000e+000	1.100000e+000	1.099998e+000	1.099983e+000
1.498874999999645e-008	1.100000e+000	1.100000e+000	1.099999e+000	1.100000e+000
1.499874999999645e-008	1.100000e+000	1.100000e+000	1.099996e+000	1.100006e+000
1.500000000000000e-008	1.100000e+000	1.100000e+000	1.099997e+000	1.100005e+000
1.500250000000708e-008	1.100000e+000	1.100000e+000	1.099999e+000	1.100001e+000
1.500499999998583e-008	1.100000e+000	1.100000e+000	1.099999e+000	1.100000e+000
1.501000000000000e-008	1.100000e+000	1.100000e+000	1.099999e+000	1.100001e+000
1.501049999999575e-008	1.045000e+000	1.100000e+000	1.098156e+000	1.097717e+000
1.501149999998725e-008	9.350000e-001	1.100000e+000	1.095106e+000	1.094442e+000
1.501349999997024e-008	7.150000e-001	1.100000e+000	1.090542e+000	1.091635e+000
1.501600000003401e-008	4.400000e-001	1.100000e+000	1.086143e+000	1.092963e+000
1.502000000000000e-008	0.000000e+000	1.100000e+000	1.079730e+000	1.100266e+000
1.502039999999660e-008	0.000000e+000	1.100000e+000	1.080508e+000	1.103586e+000
1.502119999998980e-008	0.000000e+000	1.100000e+000	1.081899e+000	1.108391e+000
1.502279999997620e-008	0.000000e+000	1.100000e+000	1.084302e+000	1.112424e+000
1.502599999994899e-008	0.000000e+000	1.100000e+000	1.088070e+000	1.112026e+000
1.503239999989459e-008	0.000000e+000	1.100000e+000	1.092688e+000	1.106807e+000
1.504519999978577e-008	0.000000e+000	1.100000e+000	1.096821e+000	1.101651e+000
1.507079999956815e-008	0.000000e+000	1.100000e+000	1.099270e+000	1.099993e+000
1.512199999913289e-008	0.000000e+000	1.100000e+000	1.099979e+000	1.099998e+000
1.522439999826239e-008	0.000000e+000	1.100000e+000	1.100001e+000	1.099999e+000
1.542919999652137e-008	0.000000e+000	1.100000e+000	1.099999e+000	1.100000e+000
1.596436785018269e-008	0.000000e+000	1.100000e+000	1.099999e+000	1.100000e+000
1.649953570384401e-008	0.000000e+000	1.100000e+000	1.099999e+000	1.099999e+000
1.703470355750533e-008	0.000000e+000	1.100000e+000	1.099999e+000	1.099999e+000
1.756987141116664e-008	0.000000e+000	1.100000e+000	1.099999e+000	1.099999e+000
1.810503926482796e-008	0.000000e+000	1.100000e+000	1.099999e+000	1.100000e+000
1.864020711848928e-008	0.000000e+000	1.100000e+000	1.099999e+000	1.100000e+000
1.917537497215059e-008	0.000000e+000	1.100000e+000	1.099999e+000	1.100001e+000
1.947924991645177e-008	0.000000e+000	1.100000e+000	1.100000e+000	1.100022e+000
1.950924991645178e-008	0.000000e+000	1.100000e+000	1.099999e+000	1.099996e+000
1.954924991645178e-008	0.000000e+000	1.100000e+000	1.099999e+000	1.100001e+000
1.979924991645182e-008	0.000000e+000	1.100000e+000	1.099999e+000	1.099998e+000
1.981924991645182e-008	0.000000e+000	1.100000e+000	1.099999e+000	1.100000e+000
1.999000000000000e-008	0.000000e+000	1.100000e+000	1.099999e+000	1.100000e+000
2.000000000000000e-008	0.000000e+000	1.100000e+000	1.100000e+000	1.100000e+000
2.000100000000000e-008	1.100000e-001	1.100000e+000	1.103196e+000	1.103348e+000
2.000300000000000e-008	3.300000e-001	1.100000e+000	1.108942e+000	1.107419e+000
2.000600000000000e-008	6.600000e-001	1.100000e+000	1.115799e+000	1.110051e+000
2.001000000000000e-008	1.100000e+000	1.100000e+000	1.122897e+000	1.111995e+000
2.001040000000000e-008	1.100000e+000	1.100000e+000	1.121883e+000	1.109847e+000
2.001120000000000e-008	1.100000e+000	1.100000e+000	1.120060e+000	1.106436e+000
2.001280000000000e-008	1.100000e+000	1.100000e+000	1.117266e+000	1.102492e+000
2.001600000000000e-008	1.100000e+000	1.100000e+000	1.113855e+000	1.099780e+000
2.002240000000000e-008	1.100000e+000	1.100000e+000	1.110405e+000	1.099260e+000
2.003520000000001e-008	1.100000e+000	1.100000e+000	1.106956e+000	1.099779e+000
2.006080000000002e-008	1.100000e+000	1.100000e+000	1.103518e+000	1.100008e+000
2.011200000000003e-008	1.100000e+000	1.100000e+000	1.101007e+000	1.099993e+000
2.021440000000006e-008	1.100000e+000	1.100000e+000	1.100061e+000	1.099991e+000
2.041920000000013e-008	1.100000e+000	1.100000e+000	1.099990e+000	1.099991e+000
2.082880000000025e-008	1.100000e+000	1.100000e+000	1.100001e+000	1.099993e+000
2.360112500000050e-008	1.100000e+000	1.100000e+000	1.100000e+000	1.099997e+000
2.414537500000100e-008	1.100000e+000	1.100000e+000	1.099996e+000	1.099997e+000
2.462400000001399e-008	1.100000e+000	1.100000e+000	1.100000e+000	1.099998e+000
2.474750000004996e-008	1.100000e+000	1.100000e+000	1.100001e+000	1.100002e+000
2.479399999968429e-008	1.100000e+000	1.100000e+000	1.099998e+000	1.099997e+000
2.488600000097511e-008	1.100000e+000	1.100000e+000	1.099998e+000	1.099997e+000
2.494600000453187e-008	1.100000e+000	1.100000e+000	1.099998e+000	1.099996e+000
2.497600000453189e-008	1.100000e+000	1.100000e+000	1.099999e+000	1.099997e+000
2.498999999999999e-008	1.100000e+000	1.100000e+000	1.099999e+000	1.099998e+000
2.500000000000000e-008	1.100000e+000	1.100000e+000	1.099999e+000	1.099998e+000
2.500400001812760e-008	1.100000e+000	1.100000e+000	1.099999e+000	1.099998e+000
2.501000000000000e-008	1.100000e+000	1.100000e+000	1.099998e+000	1.099998e+000
2.501059999818724e-008	1.034000e+000	1.100000e+000	1.097858e+000	1.097075e+000
2.501179999456172e-008	9.020006e-001	1.100000e+000	1.094351e+000	1.092990e+000
2.501419998731068e-008	6.380014e-001	1.100000e+000	1.088943e+000	1.088926e+000
2.501520001450208e-008	5.279984e-001	1.100000e+000	1.087146e+000	1.088474e+000
2.501720006888490e-008	3.079924e-001	1.100000e+000	1.083911e+000	1.089078e+000
2.502000000000000e-008	0.000000e+000	1.100000e+000	1.079365e+000	1.090902e+000
2.502027999311151e-008	0.000000e+000	1.100000e+000	1.079938e+000	1.092636e+000
2.502083997933454e-008	0.000000e+000	1.100000e+000	1.080980e+000	1.095446e+000
2.502195995178058e-008	0.000000e+000	1.100000e+000	1.082853e+000	1.098980e+000
2.502419989667266e-008	0.000000e+000	1.100000e+000	1.086043e+000	1.101885e+000
2.502867978645683e-008	0.000000e+000	1.100000e+000	1.090432e+000	1.102461e+000
2.503763956602516e-008	0.000000e+000	1.100000e+000	1.094956e+000	1.101118e+000
2.505555912516183e-008	0.000000e+000	1.100000e+000	1.098287e+000	1.100090e+000
2.509139824343516e-008	0.000000e+000	1.100000e+000	1.099773e+000	1.099972e+000
2.516307647998183e-008	0.000000e+000	1.100000e+000	1.100012e+000	1.100004e+000
2.530643295307518e-008	0.000000e+000	1.100000e+000	1.099996e+000	1.099998e+000
2.559314589926186e-008	0.000000e+000	1.100000e+000	1.100000e+000	1.100000e+000
2.616657179163522e-008	0.000000e+000	1.100000e+000	1.099998e+000	1.100000e+000
2.811969679163522e-008	0.000000e+000	1.100000e+000	1.099999e+000	1.100000e+000
2.909625929163523e-008	0.000000e+000	1.100000e+000	1.099983e+000	1.099989e+000
2.912625929163522e-008	0.000000e+000	1.100000e+000	1.099996e+000	1.099999e+000
2.916625929163521e-008	0.000000e+000	1.100000e+000	1.099999e+000	1.100000e+000
2.999000000000001e-008	0.000000e+000	1.100000e+000	1.099999e+000	1.100000e+000
3.000000000000000e-008	0.000000e+000	1.100000e+000	1.100000e+000	1.100000e+000
3.000100000000001e-008	1.100000e-001	1.100000e+000	1.103196e+000	1.103347e+000
3.000300000000001e-008	3.300000e-001	1.100000e+000	1.108942e+000	1.107419e+000
3.000600000000000e-008	6.600000e-001	1.100000e+000	1.115799e+000	1.110051e+000
3.001000000000000e-008	1.100000e+000	1.100000e+000	1.122897e+000	1.111995e+000
3.001040000000000e-008	1.100000e+000	1.100000e+000	1.121883e+000	1.109847e+000
3.001120000000000e-008	1.100000e+000	1.100000e+000	1.120060e+000	1.106436e+000
3.001280000000000e-008	1.100000e+000	1.100000e+000	1.117266e+000	1.102492e+000
3.001600000000000e-008	1.100000e+000	1.100000e+000	1.113855e+000	1.099780e+000
3.002240000000000e-008	1.100000e+000	1.100000e+000	1.110405e+000	1.099260e+000
3.003519999999999e-008	1.100000e+000	1.100000e+000	1.106956e+000	1.099779e+000
3.006079999999998e-008	1.100000e+000	1.100000e+000	1.103518e+000	1.100008e+000
3.011199999999995e-008	1.100000e+000	1.100000e+000	1.101007e+000	1.099993e+000
3.021439999999990e-008	1.100000e+000	1.100000e+000	1.100061e+000	1.099991e+000
3.041919999999979e-008	1.100000e+000	1.100000e+000	1.099990e+000	1.099991e+000
3.082879999999958e-008	1.100000e+000	1.100000e+000	1.100001e+000	1.099993e+000
3.360112499999915e-008	1.100000e+000	1.100000e+000	1.100000e+000	1.099997e+000
3.414537499999829e-008	1.100000e+000	1.100000e+000	1.099996e+000	1.099997e+000
3.462399999997601e-008	1.100000e+000	1.100000e+000	1.100000e+000	1.099998e+000
3.474749999991430e-008	1.100000e+000	1.100000e+000	1.100001e+000	1.100002e+000
3.479400000054165e-008	1.100000e+000	1.100000e+000	1.099998e+000	1.099997e+000
3.488599999832708e-008	1.100000e+000	1.100000e+000	1.099998e+000	1.099997e+000
3.494599999222501e-008	1.100000e+000	1.100000e+000	1.099998e+000	1.099996e+000
3.497599999222499e-008	1.100000e+000	1.100000e+000	1.099999e+000	1.099997e+000
3.499000000000002e-008	1.100000e+000	1.100000e+000	1.099999e+000	1.099998e+000
3.500000000000001e-008	1.100000e+000	1.100000e+000	1.099999e+000	1.099998e+000
3.500399996889984e-008	1.100000e+000	1.100000e+000	1.099999e+000	1.099998e+000
3.501000000000001e-008	1.100000e+000	1.100000e+000	1.099998e+000	1.099998e+000
3.501060000311003e-008	1.034000e+000	1.100000e+000	1.097858e+000	1.097075e+000
3.501180000933006e-008	9.019990e-001	1.100000e+000	1.094351e+000	1.092990e+000
3.501420002177013e-008	6.379976e-001	1.100000e+000	1.088943e+000	1.088926e+000
3.501519997511987e-008	5.280027e-001	1.100000e+000	1.087146e+000	1.088474e+000
3.501719988181935e-008	3.080130e-001	1.100000e+000	1.083912e+000	1.089078e+000
3.502000000000001e-008	0.000000e+000	1.100000e+000	1.079365e+000	1.090902e+000
3.502028001181807e-008	0.000000e+000	1.100000e+000	1.079938e+000	1.092636e+000
3.502084003545420e-008	0.000000e+000	1.100000e+000	1.080980e+000	1.095447e+000
3.502196008272646e-008	0.000000e+000	1.100000e+000	1.082853e+000	1.098980e+000
3.502420017727098e-008	0.000000e+000	1.100000e+000	1.086044e+000	1.101885e+000
3.502868036636002e-008	0.000000e+000	1.100000e+000	1.090432e+000	1.102461e+000
3.503764074453810e-008	0.000000e+000	1.100000e+000	1.094957e+000	1.101118e+000
3.505556150089426e-008	0.000000e+000	1.100000e+000	1.098287e+000	1.100090e+000
3.509140301360658e-008	0.000000e+000	1.100000e+000	1.099773e+000	1.099972e+000
3.516308603903122e-008	0.000000e+000	1.100000e+000	1.100012e+000	1.100004e+000
3.530645208988049e-008	0.000000e+000	1.100000e+000	1.099996e+000	1.099998e+000
3.559318419157904e-008	0.000000e+000	1.100000e+000	1.100000e+000	1.100000e+000
3.616664839497614e-008	0.000000e+000	1.100000e+000	1.099998e+000	1.100000e+000
3.811977339497613e-008	0.000000e+000	1.100000e+000	1.099999e+000	1.100000e+000
3.909633589497613e-008	0.000000e+000	1.100000e+000	1.099983e+000	1.099989e+000
3.912633589497612e-008	0.000000e+000	1.100000e+000	1.099996e+000	1.099999e+000
3.916633589497612e-008	0.000000e+000	1.100000e+000	1.099999e+000	1.100000e+000
3.999000000000000e-008	0.000000e+000	1.100000e+000	1.099999e+000	1.100000e+000
4.000000000000000e-008	0.000000e+000	1.100000e+000	1.100000e+000	1.100000e+000
4.000100000000000e-008	1.100000e-001	1.100000e+000	1.103196e+000	1.103347e+000
4.000300000000000e-008	3.300000e-001	1.100000e+000	1.108942e+000	1.107419e+000
4.000600000000000e-008	6.600000e-001	1.100000e+000	1.115799e+000	1.110051e+000
4.001000000000000e-008	1.100000e+000	1.100000e+000	1.122897e+000	1.111995e+000
4.001040000000000e-008	1.100000e+000	1.100000e+000	1.121883e+000	1.109847e+000
4.001120000000000e-008	1.100000e+000	1.100000e+000	1.120060e+000	1.106436e+000
4.001280000000000e-008	1.100000e+000	1.100000e+000	1.117266e+000	1.102492e+000
4.001600000000000e-008	1.100000e+000	1.100000e+000	1.113855e+000	1.099780e+000
4.002239999999999e-008	1.100000e+000	1.100000e+000	1.110405e+000	1.099260e+000
4.003519999999999e-008	1.100000e+000	1.100000e+000	1.106956e+000	1.099779e+000
4.006079999999997e-008	1.100000e+000	1.100000e+000	1.103518e+000	1.100008e+000
4.011199999999995e-008	1.100000e+000	1.100000e+000	1.101007e+000	1.099993e+000
4.021439999999990e-008	1.100000e+000	1.100000e+000	1.100061e+000	1.099991e+000
4.041919999999979e-008	1.100000e+000	1.100000e+000	1.099990e+000	1.099991e+000
4.082879999999957e-008	1.100000e+000	1.100000e+000	1.100001e+000	1.099993e+000
4.360112499999914e-008	1.100000e+000	1.100000e+000	1.100000e+000	1.099997e+000
4.414537499999829e-008	1.100000e+000	1.100000e+000	1.099996e+000	1.099997e+000
4.462399999997600e-008	1.100000e+000	1.100000e+000	1.100000e+000	1.099998e+000
4.474749999991430e-008	1.100000e+000	1.100000e+000	1.100001e+000	1.100002e+000
4.479400000054164e-008	1.100000e+000	1.100000e+000	1.099998e+000	1.099997e+000
4.488599999832707e-008	1.100000e+000	1.100000e+000	1.099998e+000	1.099997e+000
4.494599999222501e-008	1.100000e+000	1.100000e+000	1.099998e+000	1.099996e+000
4.497599999222498e-008	1.100000e+000	1.100000e+000	1.099999e+000	1.099997e+000
4.499000000000001e-008	1.100000e+000	1.100000e+000	1.099999e+000	1.099998e+000
4.500000000000001e-008	1.100000e+000	1.100000e+000	1.099999e+000	1.099998e+000
4.500399996889983e-008	1.100000e+000	1.100000e+000	1.099999e+000	1.099998e+000
4.501000000000000e-008	1.100000e+000	1.100000e+000	1.099998e+000	1.099998e+000
4.501060000311002e-008	1.034000e+000	1.100000e+000	1.097858e+000	1.097075e+000
4.501180000933006e-008	9.019990e-001	1.100000e+000	1.094351e+000	1.092990e+000
4.501420002177012e-008	6.379976e-001	1.100000e+000	1.088943e+000	1.088926e+000
4.501519997511986e-008	5.280027e-001	1.100000e+000	1.087146e+000	1.088474e+000
4.501719988181935e-008	3.080130e-001	1.100000e+000	1.083912e+000	1.089078e+000
4.502000000000000e-008	0.000000e+000	1.100000e+000	1.079365e+000	1.090902e+000
4.502028001181807e-008	0.000000e+000	1.100000e+000	1.079938e+000	1.092636e+000
4.502084003545420e-008	0.000000e+000	1.100000e+000	1.080980e+000	1.095447e+000
4.502196008272646e-008	0.000000e+000	1.100000e+000	1.082853e+000	1.098980e+000
4.502420017727098e-008	0.000000e+000	1.100000e+000	1.086044e+000	1.101885e+000
4.502868036636002e-008	0.000000e+000	1.100000e+000	1.090432e+000	1.102461e+000
4.503764074453810e-008	0.000000e+000	1.100000e+000	1.094957e+000	1.101118e+000
4.505556150089426e-008	0.000000e+000	1.100000e+000	1.098287e+000	1.100090e+000
4.509140301360657e-008	0.000000e+000	1.100000e+000	1.099773e+000	1.099972e+000
4.516308603903121e-008	0.000000e+000	1.100000e+000	1.100012e+000	1.100004e+000
4.530645208988049e-008	0.000000e+000	1.100000e+000	1.099996e+000	1.099998e+000
4.559318419157904e-008	0.000000e+000	1.100000e+000	1.100000e+000	1.100000e+000
4.616664839497614e-008	0.000000e+000	1.100000e+000	1.099998e+000	1.100000e+000
4.811977339497613e-008	0.000000e+000	1.100000e+000	1.099999e+000	1.100000e+000
4.909633589497613e-008	0.000000e+000	1.100000e+000	1.099983e+000	1.099989e+000
4.912633589497612e-008	0.000000e+000	1.100000e+000	1.099996e+000	1.099999e+000
4.916633589497611e-008	0.000000e+000	1.100000e+000	1.099999e+000	1.100000e+000
4.999000000000000e-008	0.000000e+000	1.100000e+000	1.099999e+000	1.100000e+000
5.000000000000000e-008	0.000000e+000	1.100000e+000	1.100000e+000	1.100000e+000
5.000100000000000e-008	1.100000e-001	1.100000e+000	1.103196e+000	1.103347e+000
5.000300000000000e-008	3.300000e-001	1.100000e+000	1.108942e+000	1.107419e+000
5.000600000000000e-008	6.600000e-001	1.100000e+000	1.115799e+000	1.110051e+000
5.001000000000000e-008	1.100000e+000	1.100000e+000	1.122897e+000	1.111995e+000
5.001040000000000e-008	1.100000e+000	1.056000e+000	1.120443e+000	1.109583e+000
5.001120000000000e-008	1.100000e+000	9.680000e-001	1.116327e+000	1.105883e+000
5.001280000000000e-008	1.100000e+000	7.920000e-001	1.110598e+000	1.101885e+000
5.001593734520277e-008	1.100000e+000	4.468920e-001	1.104728e+000	1.099504e+000
