time	V(clk)
1.941416250000000e-006	0.000000e+000
1.941436249999999e-006	0.000000e+000
1.941476249999999e-006	0.000000e+000
1.941556249999998e-006	0.000000e+000
1.941716249999995e-006	0.000000e+000
1.942036249999991e-006	0.000000e+000
1.942676249999981e-006	0.000000e+000
1.943956249999962e-006	0.000000e+000
1.946516249999924e-006	0.000000e+000
1.961876249999698e-006	0.000000e+000
1.979520000000302e-006	0.000000e+000
1.979530000000302e-006	0.000000e+000
1.979550000000302e-006	0.000000e+000
1.979590000000301e-006	0.000000e+000
1.979670000000300e-006	0.000000e+000
1.979830000000297e-006	0.000000e+000
1.980150000000293e-006	0.000000e+000
1.980790000000283e-006	0.000000e+000
1.984630000000227e-006	0.000000e+000
1.989750000000151e-006	0.000000e+000
1.989760000000151e-006	0.000000e+000
1.989780000000151e-006	0.000000e+000
1.989820000000150e-006	0.000000e+000
1.989900000000149e-006	0.000000e+000
1.990060000000147e-006	0.000000e+000
1.990380000000142e-006	0.000000e+000
1.992300000000114e-006	0.000000e+000
1.994860000000076e-006	0.000000e+000
1.994920000000075e-006	0.000000e+000
1.995000000000074e-006	0.000000e+000
1.995160000000071e-006	0.000000e+000
1.996120000000057e-006	0.000000e+000
1.997400000000038e-006	0.000000e+000
1.997520000000037e-006	0.000000e+000
1.997680000000034e-006	0.000000e+000
1.998720000000019e-006	0.000000e+000
1.999360000000009e-006	0.000000e+000
1.999680000000005e-006	0.000000e+000
1.999710000000004e-006	0.000000e+000
1.999830000000002e-006	0.000000e+000
1.999860000000002e-006	0.000000e+000
1.999960000000001e-006	0.000000e+000
1.999990000000000e-006	0.000000e+000
2.000000000000000e-006	0.000000e+000
2.000001000000000e-006	1.100000e-001
2.000003000000000e-006	3.300000e-001
2.000006000000000e-006	6.600000e-001
2.000010000000000e-006	1.100000e+000
2.000010400000000e-006	1.100000e+000
2.000011200000000e-006	1.100000e+000
2.000012800000000e-006	1.100000e+000
2.000016000000000e-006	1.100000e+000
2.000022400000000e-006	1.100000e+000
2.000035200000001e-006	1.100000e+000
2.000060800000001e-006	1.100000e+000
2.000112000000003e-006	1.100000e+000
2.000184941835048e-006	1.100000e+000
2.000260132612610e-006	1.100000e+000
2.000389236751846e-006	1.100000e+000
2.000530086625252e-006	1.100000e+000
2.000788764205032e-006	1.100000e+000
2.001177049051174e-006	1.100000e+000
2.001808948809619e-006	1.100000e+000
2.002922867111118e-006	1.100000e+000
2.004726383318166e-006	1.100000e+000
2.007903627557075e-006	1.100000e+000
2.013286116228817e-006	1.100000e+000
2.022531949490477e-006	1.100000e+000
2.038522709701655e-006	1.100000e+000
2.065925735163331e-006	1.100000e+000
2.171895725872876e-006	1.100000e+000
2.272342154444305e-006	1.100000e+000
2.372788583015734e-006	1.100000e+000
2.473235011587162e-006	1.100000e+000
2.573681440158591e-006	1.100000e+000
2.674127868730020e-006	1.100000e+000
2.774574297301449e-006	1.100000e+000
2.875020725872878e-006	1.100000e+000
2.933614475872878e-006	1.100000e+000
2.941416249999999e-006	1.100000e+000
2.957019798254242e-006	1.100000e+000
2.968802903491514e-006	1.100000e+000
2.976443789525456e-006	1.100000e+000
2.984728227932116e-006	1.100000e+000
2.984738227932116e-006	1.100000e+000
2.984758227932114e-006	1.100000e+000
2.984798227932112e-006	1.100000e+000
2.984878227932108e-006	1.100000e+000
2.985038227932098e-006	1.100000e+000
2.985358227932080e-006	1.100000e+000
2.985998227932044e-006	1.100000e+000
2.987278227931971e-006	1.100000e+000
2.989838227931824e-006	1.100000e+000
2.994958227931532e-006	1.100000e+000
2.994968227931531e-006	1.100000e+000
2.994988227931530e-006	1.100000e+000
2.995028227931528e-006	1.100000e+000
2.995108227931523e-006	1.100000e+000
2.995268227931514e-006	1.100000e+000
2.995588227931496e-006	1.100000e+000
2.996228227931460e-006	1.100000e+000
2.997508227931386e-006	1.100000e+000
2.997518227931386e-006	1.100000e+000
2.997538227931385e-006	1.100000e+000
2.997578227931382e-006	1.100000e+000
2.997658227931378e-006	1.100000e+000
2.997818227931369e-006	1.100000e+000
2.998138227931350e-006	1.100000e+000
2.998778227931314e-006	1.100000e+000
2.998808227931312e-006	1.100000e+000
2.998848227931310e-006	1.100000e+000
2.998928227931305e-006	1.100000e+000
2.999088227931296e-006	1.100000e+000
2.999408227931278e-006	1.100000e+000
2.999438227931276e-006	1.100000e+000
2.999478227931274e-006	1.100000e+000
2.999718227931260e-006	1.100000e+000
2.999748227931259e-006	1.100000e+000
2.999878227931251e-006	1.100000e+000
2.999938227931248e-006	1.100000e+000
2.999948227931247e-006	1.100000e+000
2.999968227931246e-006	1.100000e+000
2.999973544137514e-006	1.100000e+000
3.000000000000000e-006	1.100000e+000
3.000010000000000e-006	1.100000e+000
3.000011000000000e-006	9.900000e-001
3.000013000000000e-006	7.700000e-001
3.000016000000000e-006	4.400000e-001
3.000020000000000e-006	0.000000e+000
3.000020400000000e-006	0.000000e+000
3.000021200000000e-006	0.000000e+000
3.000022799999999e-006	0.000000e+000
3.000025999999999e-006	0.000000e+000
3.000032399999999e-006	0.000000e+000
3.000045199999998e-006	0.000000e+000
3.000070799999996e-006	0.000000e+000
3.000121999999992e-006	0.000000e+000
3.000224399999984e-006	0.000000e+000
3.000429199999968e-006	0.000000e+000
3.000838799999936e-006	0.000000e+000
3.941406250000000e-006	0.000000e+000
3.967566899983588e-006	0.000000e+000
3.967596899983587e-006	0.000000e+000
3.967636899983587e-006	0.000000e+000
3.988046899983286e-006	0.000000e+000
3.988066899983285e-006	0.000000e+000
3.999994631268811e-006	0.000000e+000
4.000000000000000e-006	0.000000e+000
4.000000536873119e-006	5.905604e-002
4.000001610619357e-006	1.771681e-001
4.000003758111832e-006	4.133923e-001
4.000005705015048e-006	6.275517e-001
4.000009598821480e-006	1.055870e+000
4.000010000000000e-006	1.100000e+000
4.000010778761286e-006	1.100000e+000
4.000012336283858e-006	1.100000e+000
4.000015451329004e-006	1.100000e+000
4.000021681419295e-006	1.100000e+000
4.000034141599876e-006	1.100000e+000
4.000059061961039e-006	1.100000e+000
4.000108902683365e-006	1.100000e+000
4.000208584128018e-006	1.100000e+000
4.000407947017323e-006	1.100000e+000
4.001604124353151e-006	1.100000e+000
4.003199027467589e-006	1.100000e+000
4.006388833696465e-006	1.100000e+000
4.012768446154217e-006	1.100000e+000
4.025527671069721e-006	1.100000e+000
4.051046120900729e-006	1.100000e+000
4.102083020562745e-006	1.100000e+000
4.219270520562745e-006	1.100000e+000
4.322434196196639e-006	1.100000e+000
4.425597871830532e-006	1.100000e+000
4.528761547464426e-006	1.100000e+000
4.631925223098319e-006	1.100000e+000
4.735088898732213e-006	1.100000e+000
4.838252574366106e-006	1.100000e+000
4.941416249999999e-006	1.100000e+000
4.961968541125495e-006	1.100000e+000
4.961998541125492e-006	1.100000e+000
4.962118541125480e-006	1.100000e+000
4.982448541123458e-006	1.100000e+000
4.982588541123444e-006	1.100000e+000
5.000000000000000e-006	1.100000e+000
5.000010000000000e-006	1.100000e+000
5.000011000000001e-006	9.900000e-001
5.000013000000000e-006	7.700000e-001
5.000016000000000e-006	4.400000e-001
5.000019999999999e-006	6.280954e-011
5.000020399999999e-006	0.000000e+000
5.000021199999999e-006	0.000000e+000
5.000022799999998e-006	0.000000e+000
5.000025999999998e-006	0.000000e+000
5.000032399999997e-006	0.000000e+000
5.000045199999994e-006	0.000000e+000
5.000070799999990e-006	0.000000e+000
5.000121999999981e-006	0.000000e+000
5.000224399999962e-006	0.000000e+000
5.000429199999923e-006	0.000000e+000
5.000838799999848e-006	0.000000e+000
5.941406250000000e-006	0.000000e+000
5.967566899961382e-006	0.000000e+000
5.967596899961382e-006	0.000000e+000
5.967716899961380e-006	0.000000e+000
5.988046899961080e-006	0.000000e+000
5.999995986988403e-006	0.000000e+000
6.000000000000000e-006	0.000000e+000
6.000000401301159e-006	4.414313e-002
6.000001203903479e-006	1.324294e-001
6.000002809108118e-006	3.090019e-001
6.000006019517395e-006	6.621469e-001
6.000010000000000e-006	1.100000e+000
6.000010398048261e-006	1.100000e+000
6.000011194144782e-006	1.100000e+000
6.000012786337824e-006	1.100000e+000
6.000015970723908e-006	1.100000e+000
6.000022339496076e-006	1.100000e+000
6.000035077040412e-006	1.100000e+000
6.000060552129085e-006	1.100000e+000
6.000111502306430e-006	1.100000e+000
6.000213402661121e-006	1.100000e+000
6.000417203370502e-006	1.100000e+000
6.001640007626791e-006	1.100000e+000
6.003270413301843e-006	1.100000e+000
6.006531224651946e-006	1.100000e+000
6.013052847352152e-006	1.100000e+000
6.026096092752565e-006	1.100000e+000
6.052182583553390e-006	1.100000e+000
6.104355565155040e-006	1.100000e+000
6.221543065155040e-006	1.100000e+000
6.324382091561463e-006	1.100000e+000
6.427221117967886e-006	1.100000e+000
6.530060144374309e-006	1.100000e+000
6.632899170780731e-006	1.100000e+000
6.735738197187155e-006	1.100000e+000
6.838577223593577e-006	1.100000e+000
6.941416250000000e-006	1.100000e+000
6.966513630310085e-006	1.100000e+000
6.966543630310085e-006	1.100000e+000
6.966903630310079e-006	1.100000e+000
6.967263630310074e-006	1.100000e+000
6.967623630310069e-006	1.100000e+000
6.967983630310063e-006	1.100000e+000
6.968343630310058e-006	1.100000e+000
6.968703630310053e-006	1.100000e+000
6.969063630310047e-006	1.100000e+000
6.986993630309783e-006	1.100000e+000
7.000000000000000e-006	1.100000e+000
7.000010000000000e-006	1.100000e+000
7.000011000000000e-006	9.900000e-001
7.000013000000000e-006	7.700000e-001
7.000016000000000e-006	4.400000e-001
7.000020000000000e-006	0.000000e+000
7.000020400000000e-006	0.000000e+000
7.000021200000001e-006	0.000000e+000
7.000022800000000e-006	0.000000e+000
7.000026000000000e-006	0.000000e+000
7.000032400000001e-006	0.000000e+000
7.000045200000001e-006	0.000000e+000
7.000070800000002e-006	0.000000e+000
7.000122000000003e-006	0.000000e+000
7.000224400000006e-006	0.000000e+000
7.000429200000012e-006	0.000000e+000
7.000838800000023e-006	0.000000e+000
7.941406250000000e-006	0.000000e+000
7.967566900005785e-006	0.000000e+000
7.967596900005787e-006	0.000000e+000
7.967716900005795e-006	0.000000e+000
7.988046900007218e-006	0.000000e+000
7.999995855659693e-006	0.000000e+000
8.000000000000000e-006	0.000000e+000
8.000000414434030e-006	4.558774e-002
8.000001243302092e-006	1.367632e-001
8.000002901038215e-006	3.191142e-001
8.000006216510460e-006	6.838161e-001
8.000010000000000e-006	1.100000e+000
8.000010378348954e-006	1.100000e+000
8.000011135046862e-006	1.100000e+000
8.000012648442679e-006	1.100000e+000
8.000015675234310e-006	1.100000e+000
8.000021728817574e-006	1.100000e+000
8.000033835984102e-006	1.100000e+000
8.000058050317159e-006	1.100000e+000
8.000106478983270e-006	1.100000e+000
8.000203336315494e-006	1.100000e+000
8.000397050979942e-006	1.100000e+000
8.001559338966632e-006	1.100000e+000
8.003109056282217e-006	1.100000e+000
8.006208490913388e-006	1.100000e+000
8.012407360175730e-006	1.100000e+000
8.024805098700413e-006	1.100000e+000
8.049600575749778e-006	1.100000e+000
8.099191529848511e-006	1.100000e+000
8.216379029848510e-006	1.100000e+000
8.325073486104149e-006	1.100000e+000
8.433767942359789e-006	1.100000e+000
8.542462398615427e-006	1.100000e+000
8.651156854871066e-006	1.100000e+000
8.759851311126704e-006	1.100000e+000
8.868545767382344e-006	1.100000e+000
8.977240223637983e-006	1.100000e+000
8.984976044245961e-006	1.100000e+000
8.985006044245968e-006	1.100000e+000
8.985366044246054e-006	1.100000e+000
8.985726044246140e-006	1.100000e+000
8.986086044246227e-006	1.100000e+000
8.986446044246313e-006	1.100000e+000
8.986806044246399e-006	1.100000e+000
8.987166044246485e-006	1.100000e+000
8.987526044246571e-006	1.100000e+000
8.995216044248412e-006	1.100000e+000
8.999999999999999e-006	1.100000e+000
9.000009999999999e-006	1.100000e+000
9.000010999999999e-006	9.900000e-001
9.000012999999999e-006	7.700000e-001
9.000016000000001e-006	4.400000e-001
9.000020000000000e-006	0.000000e+000
9.000020400000000e-006	0.000000e+000
9.000021199999999e-006	0.000000e+000
9.000022800000000e-006	0.000000e+000
9.000026000000001e-006	0.000000e+000
9.000032400000003e-006	0.000000e+000
9.000045200000005e-006	0.000000e+000
9.000070800000011e-006	0.000000e+000
9.000122000000024e-006	0.000000e+000
9.000224400000049e-006	0.000000e+000
9.000429200000097e-006	0.000000e+000
9.000838800000195e-006	0.000000e+000
9.941406250000000e-006	0.000000e+000
9.967566900050176e-006	0.000000e+000
9.967596900050178e-006	0.000000e+000
9.967716900050186e-006	0.000000e+000
9.988046900051608e-006	0.000000e+000
9.999989999999998e-006	0.000000e+000
9.999999867366715e-006	0.000000e+000
9.999999999999999e-006	0.000000e+000
1.000000026526657e-005	2.917932e-002
1.000000079579971e-005	8.753797e-002
1.000000185686598e-005	2.042553e-001
1.000000397899853e-005	4.376898e-001
1.000000575573490e-005	6.331308e-001
1.000000930920766e-005	1.024013e+000
1.000001000000000e-005	1.100000e+000
1.000001071069455e-005	1.100000e+000
1.000001213208365e-005	1.100000e+000
1.000001497486186e-005	1.100000e+000
1.000002000000000e-005	1.100000e+000
1.000002050251381e-005	1.100000e+000
1.000002150754144e-005	1.100000e+000
1.000002351759670e-005	1.100000e+000
1.000002753770722e-005	1.100000e+000
1.000003557792825e-005	1.100000e+000
1.000005165837031e-005	1.100000e+000
1.000007499222634e-005	1.100000e+000
1.000010472343930e-005	1.100000e+000
1.000016418586523e-005	1.100000e+000
1.000028311071707e-005	1.100000e+000
1.000052096042076e-005	1.100000e+000
1.000099665982815e-005	1.100000e+000
1.000194805864292e-005	1.100000e+000
1.000385085627246e-005	1.100000e+000
1.000765645153154e-005	1.100000e+000
1.001526764204971e-005	1.100000e+000
1.003049002308603e-005	1.100000e+000
1.006093478515869e-005	1.100000e+000
1.011952853515869e-005	1.100000e+000
1.017812228515869e-005	1.100000e+000
1.023671603515868e-005	1.100000e+000
1.032879192801583e-005	1.100000e+000
1.042086782087297e-005	1.100000e+000
1.051294371373011e-005	1.100000e+000
1.060501960658725e-005	1.100000e+000
1.069709549944439e-005	1.100000e+000
1.078917139230154e-005	1.100000e+000
1.088124728515868e-005	1.100000e+000
1.093984103515868e-005	1.100000e+000
1.094456667968265e-005	1.100000e+000
1.095086753904795e-005	1.100000e+000
1.096346925777855e-005	1.100000e+000
1.097480656253880e-005	1.100000e+000
1.097733539047950e-005	1.100000e+000
1.098239304636090e-005	1.100000e+000
1.098989468823720e-005	1.100000e+000
1.098990468823720e-005	1.100000e+000
1.098992468823720e-005	1.100000e+000
1.098996468823721e-005	1.100000e+000
1.099004468823723e-005	1.100000e+000
1.099020468823727e-005	1.100000e+000
1.099244468823781e-005	1.100000e+000
1.099500468823842e-005	1.100000e+000
1.099503468823843e-005	1.100000e+000
1.099818468823918e-005	1.100000e+000
1.100000000000000e-005	1.100000e+000
1.100001000000000e-005	1.100000e+000
1.100001100000000e-005	9.900000e-001
1.100001300000000e-005	7.700000e-001
1.100001600000000e-005	4.400000e-001
1.100002000000000e-005	0.000000e+000
1.100002040000000e-005	0.000000e+000
1.100002120000000e-005	0.000000e+000
1.100002280000000e-005	0.000000e+000
1.100002600000000e-005	0.000000e+000
1.100003240000000e-005	0.000000e+000
1.100004520000000e-005	0.000000e+000
1.100007080000001e-005	0.000000e+000
1.100012200000002e-005	0.000000e+000
1.100020045271041e-005	0.000000e+000
1.100029713957728e-005	0.000000e+000
1.100043234336407e-005	0.000000e+000
1.100070275093767e-005	0.000000e+000
1.100124356608486e-005	0.000000e+000
1.100232519637923e-005	0.000000e+000
1.100448845696799e-005	0.000000e+000
1.100881497814550e-005	0.000000e+000
1.101746802050052e-005	0.000000e+000
1.103477410521056e-005	0.000000e+000
1.106938627463065e-005	0.000000e+000
1.112798002463065e-005	0.000000e+000
1.124516752463065e-005	0.000000e+000
1.133724341748779e-005	0.000000e+000
1.142931931034493e-005	0.000000e+000
1.152139520320208e-005	0.000000e+000
1.161347109605922e-005	0.000000e+000
1.170554698891636e-005	0.000000e+000
1.179762288177350e-005	0.000000e+000
1.188969877463064e-005	0.000000e+000
1.194140625000000e-005	0.000000e+000
1.194141625000000e-005	0.000000e+000
1.194143625000001e-005	0.000000e+000
1.194147625000002e-005	0.000000e+000
1.194155625000004e-005	0.000000e+000
1.194171625000007e-005	0.000000e+000
1.194203625000015e-005	0.000000e+000
1.194267625000030e-005	0.000000e+000
1.194395625000061e-005	0.000000e+000
1.196187625000490e-005	0.000000e+000
1.197951999999510e-005	0.000000e+000
1.197952999999510e-005	0.000000e+000
1.197954999999510e-005	0.000000e+000
1.197958999999511e-005	0.000000e+000
1.197966999999513e-005	0.000000e+000
1.197982999999517e-005	0.000000e+000
1.198014999999525e-005	0.000000e+000
1.198462999999632e-005	0.000000e+000
1.198974999999755e-005	0.000000e+000
1.198975999999755e-005	0.000000e+000
1.198977999999755e-005	0.000000e+000
1.198981999999756e-005	0.000000e+000
1.198989999999758e-005	0.000000e+000
1.199101999999785e-005	0.000000e+000
1.199229999999816e-005	0.000000e+000
1.199485999999877e-005	0.000000e+000
1.199491999999878e-005	0.000000e+000
1.199499999999880e-005	0.000000e+000
1.199743999999939e-005	0.000000e+000
